epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.9374362230300903;0.4545668959617615;0.001;0.9955935478210449;0.016461439430713654
1;0.9975462555885315;0.010940883308649063;0.001;0.997900664806366;0.009538882412016392
2;0.9968897700309753;0.017456982284784317;0.001;0.9979307651519775;0.009108672849833965
3;0.9980446696281433;0.008781933225691319;0.001;0.9981033205986023;0.008746162056922913
4;0.9980587363243103;0.00855204090476036;0.001;0.9981284141540527;0.008274855092167854
5;0.9972872734069824;0.013196324929594994;0.001;0.9981432557106018;0.008132070302963257
6;0.9981269836425781;0.008172816596925259;0.001;0.9979103207588196;0.008476043120026588
7;0.998153567314148;0.007969062775373459;0.00020000001;0.9981585144996643;0.007848529145121574
8;0.9981603622436523;0.007888835854828358;0.00020000001;0.9981571435928345;0.00774342380464077
9;0.9981706142425537;0.007820630446076393;0.00020000001;0.9981570243835449;0.007708400953561068
0;0.9387207627296448;0.44999000430107117;0.001;0.9971887469291687;0.012520800344645977
1;0.9976541996002197;0.010597724467515945;0.001;0.9977893233299255;0.009755929000675678
2;0.9970075488090515;0.016197336837649345;0.001;0.9970038533210754;0.012153880670666695
3;0.9978477954864502;0.00948452390730381;0.00020000001;0.9980131387710571;0.008923123590648174
4;0.9980541467666626;0.008799075148999691;0.00020000001;0.9980469346046448;0.008769516833126545
5;0.9980635643005371;0.008662676438689232;0.00020000001;0.9980456829071045;0.008570155128836632
6;0.9980707168579102;0.008464716374874115;0.00020000001;0.9980549812316895;0.008378082886338234
7;0.9980907440185547;0.008268323726952076;0.00020000001;0.9981143474578857;0.008177909068763256
8;0.9981117844581604;0.008127638138830662;0.00020000001;0.9980216026306152;0.008220817893743515
9;0.9981368184089661;0.007989564910531044;4.0000003e-05;0.998153805732727;0.008017695508897305
0;0.9387378692626953;0.44994789361953735;0.001;0.9972109794616699;0.012461500242352486
1;0.9976591467857361;0.010581452399492264;0.001;0.9978080987930298;0.009703963994979858
2;0.9973340034484863;0.012528229504823685;0.001;0.997737467288971;0.009879481978714466
3;0.9980000853538513;0.009019945748150349;0.00020000001;0.9980286955833435;0.008886223658919334
0;0.9387181401252747;0.4499954283237457;0.001;0.9971885681152344;0.012521971017122269
1;0.9976549744606018;0.010597341693937778;0.001;0.9977887868881226;0.009755301289260387
2;0.9979379773139954;0.009287369437515736;0.001;0.9979701638221741;0.008971905335783958
3;0.997336208820343;0.012403101660311222;0.001;0.9980109333992004;0.008785361424088478
4;0.9980673789978027;0.008570034988224506;0.001;0.9977273941040039;0.009250756353139877
5;0.998103141784668;0.008247366175055504;0.00020000001;0.9981172680854797;0.008191533386707306
6;0.9981132745742798;0.008142942562699318;0.00020000001;0.9980922341346741;0.008111130446195602
7;0.9981388449668884;0.008001950569450855;4.0000003e-05;0.9981274008750916;0.00803032424300909
8;0.9981423616409302;0.007972766645252705;4.0000003e-05;0.9981382489204407;0.007991074584424496
9;0.9981497526168823;0.007935292087495327;8.000001e-06;0.9981558918952942;0.007986247539520264
0;0.9387438893318176;0.449919193983078;0.001;0.9972054362297058;0.012472781352698803
1;0.9976571798324585;0.010588245466351509;0.001;0.9977934956550598;0.009741238318383694
2;0.9967010617256165;0.021119946613907814;0.001;0.9960458278656006;0.015100914984941483
3;0.997681736946106;0.01002728845924139;0.00020000001;0.9979990720748901;0.008982948958873749
4;0.9980508089065552;0.00883401557803154;0.00020000001;0.9980567693710327;0.008797376416623592
5;0.9980639815330505;0.008686433546245098;0.00020000001;0.998033881187439;0.008622625842690468
6;0.9980728626251221;0.008497721515595913;0.00020000001;0.9980605244636536;0.00840887799859047
7;0.9980912804603577;0.008293713442981243;0.00020000001;0.998113214969635;0.008197247050702572
8;0.998110830783844;0.008143111132085323;0.00020000001;0.9980224370956421;0.008231566287577152
9;0.9981347918510437;0.008005388081073761;4.0000003e-05;0.9981503486633301;0.008035063743591309
