epoch;accuracy;loss;lr;val_accuracy;val_loss
77;0.99825037;0.0043377350251436134;1e-07;0.9981551170349121;0.004645842473333734
78;0.99825037;0.004337729359256529;1e-07;0.9981551170349121;0.004645835654401535
79;0.99825037;0.004337732216956022;1e-07;0.9981551170349121;0.004645836069796522
80;0.99825037;0.004337730076639204;1e-07;0.9981551170349121;0.0046458285345532075
81;0.99825037;0.004337721993772726;1e-07;0.9981551170349121;0.004645825125199164
82;0.99825037;0.0043377181587583;1e-07;0.9981551170349121;0.004645821011271835
83;0.99825037;0.004337697728543264;1e-07;0.9981551170349121;0.004645809447767741
84;0.99825037;0.0043377038637089586;1e-07;0.9981551170349121;0.004645799874236705
85;0.99825037;0.004337690915526867;1e-07;0.9981551170349121;0.004645791357147722
86;0.99825037;0.004337699881851655;1e-07;0.9981551170349121;0.004645786941673952
87;0.99825037;0.004337704245744648;1e-07;0.9981551170349121;0.004645773074851834
88;0.99825037;0.004337673761570271;1e-07;0.9981551170349121;0.0046457665152631125
89;0.99825037;0.0043376739578913056;1e-07;0.9981551170349121;0.004645757832747298
90;0.99825037;0.0043376800761526875;1e-07;0.9981551170349121;0.00464574860970301
91;0.99825037;0.004337666084520953;1e-07;0.9981551170349121;0.004645737860731483
92;0.99825037;0.004337644580122395;1e-07;0.9981551170349121;0.004645743508238519
93;0.99825037;0.0043376677376442685;1e-07;0.9981551170349121;0.004645728397141053
94;0.99825037;0.004337651815004152;1e-07;0.9981551170349121;0.004645723810558296
95;0.99825037;0.004337647067832703;1e-07;0.9981551170349121;0.004645714746880496
96;0.99825037;0.004337634286222524;1e-07;0.9981551170349121;0.004645709540111702
97;0.99825037;0.0043376380536291415;1e-07;0.9981551170349121;0.004645701280820764
98;0.99825037;0.0043376340795173865;1e-07;0.9981551170349121;0.004645689640936733
99;0.99825037;0.004337629917910013;1e-07;0.9981551170349121;0.004645687040554494
100;0.99825037;0.0043376147026789645;1e-07;0.9981551170349121;0.004645675795844073
101;0.99825037;0.004337616957694104;1e-07;0.9981551170349121;0.004645669199501098
102;0.99825037;0.004337630210344792;1e-07;0.9981551170349121;0.004645663115266478
103;0.99825037;0.004337608363338157;1e-07;0.9981551170349121;0.004645654686911568
104;0.99825037;0.004337593374365503;1e-07;0.9981551170349121;0.004645651021557039
105;0.99825037;0.004337602493762231;1e-07;0.9981551170349121;0.0046456373421993645
106;0.99825037;0.004337598793304557;1e-07;0.9981551170349121;0.004645635856145263
107;0.99825037;0.004337579876384856;1e-07;0.9981551170349121;0.004645627096437107
108;0.99825037;0.004337586358499359;1e-07;0.9981551170349121;0.004645622178230304
109;0.99825037;0.004337564831365099;1e-07;0.9981551170349121;0.004645611176157732
110;0.99825037;0.004337567093781634;1e-07;0.9981551170349121;0.004645607899879118
111;0.99825037;0.004337568931755678;1e-07;0.9981551170349121;0.004645601594119804
112;0.99825037;0.0043375754417691115;1e-07;0.9981551170349121;0.004645598120838008
113;0.99825037;0.004337566848140948;1e-07;0.9981551170349121;0.00464558875790624
114;0.99825037;0.00433755007599019;1e-07;0.9981551170349121;0.004645585923761894
115;0.99825037;0.00433755256894596;1e-07;0.9981551170349121;0.004645578668186153
116;0.99825037;0.0043375456076322075;1e-07;0.9981551170349121;0.004645579434320014
117;0.99825037;0.0043375380133248796;1e-07;0.9981551170349121;0.004645570739109228
118;0.99825037;0.00433753216507985;1e-07;0.9981551170349121;0.004645559550879527
119;0.99825037;0.004337520399551388;1e-07;0.9981551170349121;0.0046455527620296025
120;0.99825037;0.004337518588967498;1e-07;0.9981551170349121;0.004645549505855641
121;0.99825037;0.004337523493129519;1e-07;0.9981551170349121;0.004645541402378092
122;0.99825037;0.004337512605333559;1e-07;0.9981551170349121;0.004645537011122352
123;0.99825037;0.004337501349764376;1e-07;0.9981551170349121;0.004645530575892065
124;0.99825037;0.004337503569841159;1e-07;0.9981551170349121;0.004645531255528297
125;0.99825037;0.004337500839662181;1e-07;0.9981551170349121;0.004645526029985511
126;0.99825037;0.004337496770493057;1e-07;0.9981551170349121;0.004645516116963188
127;0.99825037;0.004337492258096506;1e-07;0.9981551170349121;0.0046455099840684005
128;0.99825037;0.004337484237041192;1e-07;0.9981551170349121;0.004645511786357572
129;0.99825037;0.004337479827392421;1e-07;0.9981551170349121;0.004645503570110012
130;0.99825037;0.004337477084266249;1e-07;0.9981551170349121;0.00464548752824558
131;0.99825037;0.004337475109637554;1e-07;0.9981551170349121;0.004645487095888168
132;0.99825037;0.004337466351019455;1e-07;0.9981551170349121;0.004645480295258393
133;0.99825037;0.004337466392690329;1e-07;0.9981551170349121;0.004645474427123107
134;0.99825037;0.004337458944103048;1e-07;0.9981551170349121;0.004645463814378575
135;0.99825037;0.004337461161107178;1e-07;0.9981551170349121;0.0046454607640975445
136;0.99825037;0.004337452188992796;1e-07;0.9981551170349121;0.004645454077815897
137;0.99825037;0.004337443251580017;1e-07;0.9981551170349121;0.004645445849111484
138;0.99825037;0.004337445864265148;1e-07;0.9981551170349121;0.004645444068500413
139;0.99825037;0.00433743083709219;1e-07;0.9981551170349121;0.004645434609345519
140;0.99825037;0.004337420465792356;1e-07;0.9981551170349121;0.004645434566610293
141;0.99825037;0.004337422189384728;1e-07;0.9981551170349121;0.0046454332925328105
142;0.99825037;0.00433741309193243;1e-07;0.9981551170349121;0.004645421904974773
143;0.99825037;0.004337404969926494;1e-07;0.9981551170349121;0.00464541010859568
144;0.99825037;0.004337412974847856;1e-07;0.9981551170349121;0.004645406569308433
145;0.99825037;0.004337409221425613;1e-07;0.9981551170349121;0.004645405267772646
146;0.99825037;0.004337406360102157;1e-07;0.9981551170349121;0.0046453978920265515
147;0.99825037;0.004337400965807344;1e-07;0.9981551170349121;0.004645401155895001
148;0.99825037;0.004337399459245097;1e-07;0.9981551170349121;0.004645387207967932
149;0.99825037;0.004337379891613528;1e-07;0.9981551170349121;0.004645384411740419
150;0.99825037;0.004337400071242219;1e-07;0.9981551170349121;0.004645376878154595
151;0.99825037;0.004337362408105999;1e-07;0.9981551170349121;0.00464536079727145
152;0.99825037;0.004337365761671268;1e-07;0.9981551170349121;0.004645353202003656
153;0.99825037;0.004337373812203637;1e-07;0.9981551170349121;0.004645343114482662
154;0.99825037;0.004337360793269357;1e-07;0.9981551170349121;0.004645335770149503
155;0.99825037;0.004337354167908085;1e-07;0.9981551170349121;0.004645334180201131
156;0.99825037;0.00433735673610185;1e-07;0.9981551170349121;0.004645332193118175
157;0.99825037;0.00433734572231696;1e-07;0.9981551170349121;0.0046453297703768345
158;0.99825037;0.0043373404993202755;1e-07;0.9981551170349121;0.004645323549518357
159;0.99824786;0.004337348462560523;1e-07;0.9981551170349121;0.004645314927666673
160;0.99825037;0.0043373286752912445;1e-07;0.9981551170349121;0.0046453221515353315
161;0.99825037;0.004337327123584933;1e-07;0.9981551170349121;0.00464530773166252
162;0.99825037;0.0043373145609111215;1e-07;0.9981551170349121;0.004645298180804078
163;0.99825037;0.004337322464178962;1e-07;0.9981551170349121;0.004645298335534264
164;0.99825037;0.004337311533385262;1e-07;0.9981551170349121;0.004645293699035382
165;0.99825037;0.004337300342344718;1e-07;0.9981551170349121;0.0046452938651999134
166;0.99825037;0.00433729051506664;1e-07;0.9981551170349121;0.004645283745953161
167;0.99825037;0.004337299889550086;1e-07;0.9981551170349121;0.0046452780788784065
168;0.99825287;0.0043373011640783716;1e-07;0.9981551170349121;0.00464527205405663
169;0.99825037;0.004337291856089151;1e-07;0.9981551170349121;0.004645268440093626
170;0.99825037;0.004337299517350922;1e-07;0.9981551170349121;0.0046452670254376535
171;0.99825037;0.00433728282927181;1e-07;0.9981551170349121;0.004645262328620145
172;0.99825037;0.004337282299972262;1e-07;0.9981551170349121;0.004645252820982503
173;0.99825037;0.00433727629268769;1e-07;0.9981551170349121;0.004645253948042965
174;0.99825037;0.0043372735563823725;1e-07;0.9981551170349121;0.004645239689992528
175;0.99824786;0.004337264893590764;1e-07;0.9981551170349121;0.004645232936164665
176;0.99825037;0.004337242424883929;1e-07;0.9981551170349121;0.004645226145265056
177;0.99825037;0.004337250243581415;1e-07;0.9981551170349121;0.004645217123388686
178;0.99825037;0.004337238979452931;1e-07;0.9981551170349121;0.004645212910623598
179;0.99825037;0.004337239454305697;1e-07;0.9981551170349121;0.004645214282801139
180;0.99825037;0.004337241146549753;1e-07;0.9981551170349121;0.004645205412008477
181;0.99825037;0.0043372327206584235;1e-07;0.9981551170349121;0.004645195752591449
182;0.99825037;0.0043372230703662895;1e-07;0.9981551170349121;0.004645190123013318
183;0.99825037;0.004337224493821749;1e-07;0.9981551170349121;0.004645182890787174
184;0.99825037;0.0043372378883704725;1e-07;0.9981551170349121;0.004645175828815594
185;0.99825037;0.004337218579751405;1e-07;0.9981551170349121;0.004645169477911858
186;0.99825037;0.004337206676687907;1e-07;0.9981551170349121;0.0046451644830776614
187;0.99825037;0.004337202103423092;1e-07;0.9981551170349121;0.004645155138938561
188;0.99825037;0.004337203667852923;1e-07;0.9981551170349121;0.004645145195899329
189;0.99825037;0.004337191343183777;1e-07;0.9981551170349121;0.004645133980318711
190;0.99825287;0.0043371935147609435;1e-07;0.9981551170349121;0.004645129711264332
191;0.99825037;0.004337182878809982;1e-07;0.9981551170349121;0.00464512705805252
192;0.99825037;0.0043372009060626306;1e-07;0.9981551170349121;0.004645122638320636
193;0.99825037;0.004337180027096625;1e-07;0.9981551170349121;0.004645111929044824
194;0.99825037;0.0043371710511831;1e-07;0.9981551170349121;0.004645101205621987
195;0.99825037;0.004337169185522092;1e-07;0.9981551170349121;0.004645098562994765
196;0.99825037;0.004337171963066097;1e-07;0.9981551170349121;0.004645091534980717
197;0.99825037;0.004337159748704137;1e-07;0.9981551170349121;0.004645084479779167
198;0.99825037;0.004337158858107389;1e-07;0.9981551170349121;0.004645089404251748
199;0.99825037;0.00433715371477361;1e-07;0.9981551170349121;0.00464508341447071
0;0.9480494;0.29106996088073656;0.001;0.9916278123855591;0.04017376151045516
1;0.9865919;0.06417351047761764;0.001;0.9965007305145264;0.016370990617755314
2;0.99502426;0.01959241106092471;0.001;0.9918283224105835;0.024434518417634003
3;0.989645;0.044288791065704186;0.001;0.9893918633460999;0.05294120955885266
4;0.9951371;0.01962578414506061;0.001;0.9973830580711365;0.012347439845801953
