epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.9917396903038025;0.06732844561338425;0.001;0.9982141852378845;0.006352886091917753
1;0.9979537725448608;0.007723071146756411;0.001;0.9975330829620361;0.00882770586758852
2;0.9983658790588379;0.006575451698154211;0.001;0.9988900423049927;0.004246618133038282
0;0.9917371869087219;0.06733110547065735;0.001;0.9979519248008728;0.0072424705140292645
1;0.9979809522628784;0.007536737248301506;0.001;0.9976382851600647;0.008570468053221703
2;0.9983500838279724;0.006678014062345028;0.001;0.9985451698303223;0.006200139410793781
3;0.9986976385116577;0.005364642012864351;0.001;0.9985480308532715;0.0056200032122433186
4;0.998847246170044;0.004679376725107431;0.001;0.9992063641548157;0.002970455214381218
0;0.9917412400245667;0.06734046339988708;0.001;0.9979895949363708;0.007150155492126942
0;0.991729736328125;0.06738059967756271;0.001;0.9979692697525024;0.007221197709441185
0;0.9917272329330444;0.0673896074295044;0.001;0.9982258081436157;0.006326109636574984
0;0.9917343258857727;0.06737185269594193;0.001;0.9982187747955322;0.006351867225021124
1;0.9979384541511536;0.007771767675876617;0.001;0.9984784722328186;0.005695003550499678
0;0.9410920739173889;0.5865535736083984;0.001;0.9965559840202332;0.01400304026901722
1;0.9972710013389587;0.010725007392466068;0.001;0.9973057508468628;0.00937639456242323
2;0.9976935386657715;0.008253160864114761;0.001;0.9974725246429443;0.008419369347393513
3;0.9974364042282104;0.00930514931678772;0.001;0.9980390667915344;0.006854482460767031
4;0.9980937838554382;0.006712825037539005;0.001;0.9981853365898132;0.0064459978602826595
0;0.9410918951034546;0.5865535736083984;0.001;0.9965558648109436;0.01400300394743681
1;0.9972710013389587;0.010725103318691254;0.001;0.9973056316375732;0.009376507252454758
2;0.9976932406425476;0.008253287523984909;0.001;0.9974730014801025;0.008418502286076546
3;0.9972928166389465;0.010267520323395729;0.001;0.9980189204216003;0.006885734852403402
4;0.9980960488319397;0.006717616226524115;0.001;0.9981609582901001;0.006502180825918913
5;0.9981426000595093;0.006541224662214518;0.001;0.9982669949531555;0.006190256681293249
6;0.9982115626335144;0.006311806384474039;0.001;0.9981598854064941;0.006696220953017473
7;0.9983660578727722;0.005790006835013628;0.00020000001;0.9983388781547546;0.005868474952876568
8;0.998393714427948;0.005710952449589968;0.00020000001;0.9984334111213684;0.005611129105091095
9;0.9984166622161865;0.005629965104162693;0.00020000001;0.9984605312347412;0.005540075711905956
10;0.9984709620475769;0.005489140748977661;4.0000003e-05;0.9984403252601624;0.00555467838421464
0;0.9410918951034546;0.5865535736083984;0.001;0.9965559840202332;0.014002993702888489
1;0.9972710013389587;0.010725085623562336;0.001;0.9973058700561523;0.009376537054777145
2;0.9976932406425476;0.008253281004726887;0.001;0.9974730014801025;0.008418479934334755
3;0.9972635507583618;0.010553907603025436;0.001;0.9980089068412781;0.0069086262956261635
4;0.9980937838554382;0.006722923368215561;0.001;0.9981598854064941;0.006502065341919661
5;0.9981421232223511;0.006542370188981295;0.001;0.998258650302887;0.006208166014403105
6;0.9982120990753174;0.00631600571796298;0.001;0.9981504082679749;0.006743901409208775
7;0.9983641505241394;0.005796552635729313;0.00020000001;0.9983372092247009;0.005875429604202509
8;0.9983919262886047;0.005716413725167513;0.00020000001;0.9984329342842102;0.005615790840238333
9;0.9984153509140015;0.005634901579469442;0.00020000001;0.998460054397583;0.005545129533857107
10;0.9984696507453918;0.005493850447237492;4.0000003e-05;0.9984390735626221;0.00555932754650712
0;0.5986474752426147;8.685215950012207;0.001;0.6944729089736938;2.9714133739471436
1;0.7458495497703552;1.9413955211639404;0.001;0.7823522090911865;1.3664637804031372
2;0.8083085417747498;1.1408342123031616;0.001;0.8289927840232849;0.9702867865562439
0;0.5986474752426147;8.685215950012207;0.001;0.6944729089736938;2.9714133739471436
1;0.7458495497703552;1.9413955211639404;0.001;0.7823522090911865;1.3664637804031372
2;0.8083085417747498;1.1408342123031616;0.001;0.8289927840232849;0.9702867865562439
3;0.8466680645942688;0.843226432800293;0.001;0.8647825717926025;0.7248387336730957
4;0.8794650435447693;0.6280258893966675;0.001;0.8936111927032471;0.5354152321815491
5;0.9056168794631958;0.4575020372867584;0.001;0.9174600839614868;0.38318905234336853
6;0.9286626577377319;0.32182759046554565;0.001;0.9396278858184814;0.26454615592956543
7;0.9494274258613586;0.2202913463115692;0.001;0.9585013389587402;0.18039479851722717
8;0.9654978513717651;0.15126575529575348;0.001;0.9718483090400696;0.12514889240264893
9;0.9763160347938538;0.10619395971298218;0.001;0.9802918434143066;0.08907052874565125
0;0.6719832420349121;5.315576553344727;0.001;0.7818988561630249;1.3720921277999878
1;0.8270813822746277;0.9956640601158142;0.001;0.8641528487205505;0.7291454076766968
2;0.8919417858123779;0.5465747117996216;0.001;0.9167085886001587;0.3872562050819397
3;0.938310980796814;0.2743005156517029;0.001;0.9579112529754639;0.18309766054153442
4;0.9704395532608032;0.130693718791008;0.001;0.9798405170440674;0.0905289575457573
5;0.984955906867981;0.06769276410341263;0.001;0.9884995222091675;0.04928598180413246
6;0.9906011819839478;0.03843778744339943;0.001;0.9928275942802429;0.03060639090836048
7;0.993998110294342;0.02682739682495594;0.001;0.9948119521141052;0.023711880668997765
8;0.9952512383460999;0.021817050874233246;0.001;0.9956197738647461;0.020054839551448822
9;0.9958488941192627;0.018891427665948868;0.001;0.9960749745368958;0.017721759155392647
0;0.6719832420349121;5.315576553344727;0.001;0.7818988561630249;1.3720921277999878
1;0.8270813822746277;0.9956640601158142;0.001;0.8641528487205505;0.7291454076766968
2;0.891941487789154;0.5465747117996216;0.001;0.9167088866233826;0.3872561454772949
3;0.9383108019828796;0.27430057525634766;0.001;0.9579111337661743;0.1830976903438568
4;0.9704393744468689;0.130693718791008;0.001;0.9798402786254883;0.09052897989749908
5;0.984955906867981;0.06769278645515442;0.001;0.9884995222091675;0.049286000430583954
6;0.9906011819839478;0.03843778744339943;0.001;0.9928275942802429;0.030606387183070183
7;0.993998110294342;0.026827391237020493;0.001;0.9948118329048157;0.023711862042546272
8;0.9952510595321655;0.02181706205010414;0.001;0.9956196546554565;0.02005481906235218
9;0.995849072933197;0.01889142394065857;0.001;0.9960750937461853;0.0177217535674572
0;0.9085109829902649;0.9247494339942932;0.001;0.9947646856307983;0.02368701808154583
1;0.996414065361023;0.015677064657211304;0.001;0.9971823692321777;0.011847187764942646
2;0.997359573841095;0.01022567693144083;0.001;0.9973737597465515;0.009260638616979122
3;0.9976264834403992;0.008576317690312862;0.001;0.9977831244468689;0.007853017188608646
4;0.9977985620498657;0.00777216674759984;0.001;0.9979703426361084;0.007176163140684366
5;0.9979304075241089;0.007242303341627121;0.001;0.9981035590171814;0.006840826943516731
6;0.9967697262763977;0.013018583878874779;0.001;0.9981545805931091;0.0064909933134913445
7;0.9981833696365356;0.006422152277082205;0.001;0.9982072710990906;0.0063956850208342075
8;0.9982146620750427;0.006309953983873129;0.00020000001;0.9982373118400574;0.0062741744332015514
9;0.998227596282959;0.006275335792452097;0.00020000001;0.9982460737228394;0.006222025956958532
0;0.9085109829902649;0.9247494339942932;0.001;0.9947646856307983;0.023687036707997322
1;0.9964142441749573;0.01567707024514675;0.001;0.9971823692321777;0.0118472371250391
2;0.9973593950271606;0.010225689969956875;0.001;0.9973726272583008;0.009260947816073895
3;0.9976264834403992;0.00857633538544178;0.001;0.9977832436561584;0.00785302184522152
4;0.9977987408638;0.007772183511406183;0.001;0.9979703426361084;0.007176158484071493
5;0.9979304075241089;0.007242298685014248;0.001;0.998103678226471;0.006840820889919996
6;0.9968103170394897;0.01278125774115324;0.001;0.9981597661972046;0.006482154130935669
7;0.9981837272644043;0.00641999114304781;0.001;0.9982072710990906;0.00639647152274847
8;0.9982153177261353;0.006308062933385372;0.00020000001;0.9982373118400574;0.006272188387811184
9;0.9982285499572754;0.006273225415498018;0.00020000001;0.998246431350708;0.006219083908945322
